EVENT_LABEL,EVENT_TIMESTAMP,LABEL_TIMESTAMP,EVENT_ID,ENTITY_TYPE,ENTITY_ID,card_bin,customer_name,billing_street,billing_city,billing_state,billing_zip,billing_latitude,billing_longitude,billing_country,customer_job,ip_address,customer_email,billing_phone,user_agent,product_category,order_price,payment_currency,merchant
0,2023-02-24T06:13:02Z,2023-02-24T06:13:02Z,1dd76d35a3f5df332d788ec65d729beee,customer,843-24-3673,425600,Joshua,97938 Ryan Union,Hanover,ME,4237,44.4959,-70.7167,US,"Scientist, research (physical sciences)",114.102.134.98,danielle50@jackson-taylor.com,+1-766-691-4252,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/17.1n9779.0 Mobile/27E588 Safari/531.1",health_fitness,23.76,HKD,"fraud_Mueller, Gerhold and Mueller"
0,2022-11-14T12:32:53Z,2022-11-14T12:32:53Z,1ddb6838f15f7fe814b5ac7657dbe68b8,customer,728-98-2720,405761,Victoria,068 Johnson Summit,Oakboro,NC,28129,35.246,-80.3413,US,"Surveyor, land/geomatics",95.60.92.169,jeffrey92@hotmail.com,1-130-888-4175-753,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_8; rv:1.9.3.20) Gecko/2019-06-07 21:39:26 Firefox/3.8,shopping_net,4.1,IMP,fraud_Kerluke-Abshire
0,2022-12-05T16:35:14Z,2022-12-05T16:35:14Z,1dde32a803f456a3a46bcd1e491fe409b,customer,299-51-8774,303568,Daniel,464 Taylor Park Apt. 908,Houston,DE,19954,38.9114,-75.5064,US,"Engineer, water",131.99.49.1,mckenziegutierrez@gmail.com,307-650-8944-954,Mozilla/5.0 (Windows NT 5.2; lij-IT; rv:1.9.1.20) Gecko/2020-02-02 14:28:35 Firefox/3.6.2,entertainment,97.91,KMF,fraud_Nienow PLC
0,2023-02-03T18:36:59Z,2023-02-03T18:36:59Z,1de2c73caba8e847db1f028c704e9b680,customer,614-25-7198,348208,Anthony,85082 Gallegos Shoals,Raritan,NJ,8869,40.5711,-74.6377,US,Pension scheme manager,85.71.232.111,garciaregina@yahoo.com,656-096-8370,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.0),shopping_net,3.99,RSD,fraud_Bashirian Group
0,2023-01-10T11:58:25Z,2023-01-10T11:58:25Z,1de386232b842d73d4967a5db2066eb40,customer,827-09-2758,372668,John,4358 Carter Camp,Belle Rose,LA,70341,30.026,-91.0444,US,Higher education careers adviser,130.241.193.84,veronicasimpson@gmail.com,827-489-6924-52418,Opera/8.94.(X11; Linux x86_64; os-RU) Presto/2.9.187 Version/10.00,shopping_pos,22.17,GIP,fraud_Metz-Boehm
0,2022-11-19T12:50:13Z,2022-11-19T12:50:13Z,1de62fef0f5dfc847062db5383d774b57,customer,746-85-1636,180078,Cynthia,63167 Murphy Lodge,Applegate,CA,95703,38.9955,-120.9905,US,Hydrologist,165.217.22.9,olsoncheryl@gmail.com,656-984-6240,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/3.1),misc_net,9.6,PEN,fraud_Schmitt Ltd
0,2023-01-16T00:00:26Z,2023-01-16T00:00:26Z,1de63bacfdb069bc39156a85edc8e0729,customer,874-29-1022,180047,Brian,088 Bryant Motorway Apt. 359,Winchester,AR,71677,33.7471,-91.4649,US,"Engineer, materials",40.89.222.171,erin46@sullivan.com,787-022-2483-1384,Opera/8.42.(Windows NT 6.1; sr-RS) Presto/2.9.165 Version/11.00,gas_transport,45.8,VUV,"fraud_Zieme, Bode and Dooley"
0,2023-02-22T09:39:34Z,2023-02-22T09:39:34Z,1de7efb98078dc5ffa03d5b12e04ee253,customer,433-88-4247,601183,Michael,242 Tanya Crossing Apt. 664,Jones,MI,49061,41.9129,-85.8341,US,"Scientist, clinical (histocompatibility and immunogenetics)",71.53.29.22,pmorton@sutton-cruz.net,1-074-477-3221,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ml-IN) AppleWebKit/533.40.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6533.40.5",health_fitness,73.82,PEN,fraud_Schumm PLC
0,2023-01-09T22:37:30Z,2023-01-09T22:37:30Z,1de91e5302b5275959748d0efc18a4f1d,customer,313-04-4463,410134,George,4150 Robert Track,Conley,GA,30288,33.6369,-84.3371,US,Dispensing optician,89.48.2.52,tiffany39@yahoo.com,594-688-0835,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/15.0.898.0 Safari/532.0",shopping_pos,39.46,EUR,fraud_Sawayn PLC
0,2023-01-10T14:34:37Z,2023-01-10T14:34:37Z,1deac314e0102e995197ee206e169e812,customer,488-06-7283,489871,Dalton,311 Craig Ville Suite 012,Springville,IA,52336,42.0607,-91.4394,US,Fish farm manager,17.213.152.97,hwise@hotmail.com,162-026-5754-8065,Opera/9.80.(Windows 98; lt-LT) Presto/2.9.177 Version/10.00,health_fitness,14.52,MVR,fraud_Kertzmann LLC
0,2023-01-03T06:22:41Z,2023-01-03T06:22:41Z,1dead3e843e8e4551d8dfc19045511056,customer,357-59-6806,491362,Tami,1857 Yates Lock,Falcon,MO,65470,37.6061,-92.3466,US,IT technical support officer,75.108.56.8,buckleyfrederick@hotmail.com,+1-907-040-9949,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/532.46.1 (KHTML, like Gecko) Version/5.0 Safari/532.46.1",misc_net,360.53,SHP,"fraud_Moore, Dibbert and Koepp"
0,2022-12-07T02:43:28Z,2022-12-07T02:43:28Z,1dec8503af6dc1619f9237b171fe87e30,customer,299-51-8774,303568,Daniel,464 Taylor Park Apt. 908,Houston,DE,19954,38.9114,-75.5064,US,"Engineer, water",131.99.49.1,mckenziegutierrez@gmail.com,307-650-8944-954,Mozilla/5.0 (Windows NT 5.2; lij-IT; rv:1.9.1.20) Gecko/2020-02-02 14:28:35 Firefox/3.6.2,kids_pets,31.75,UGX,fraud_Bednar PLC
0,2023-01-06T22:39:51Z,2023-01-06T22:39:51Z,1ded98ad56d28052200ac0ec41037661b,customer,155-71-4482,659207,Stephanie,40762 Justin Fields Apt. 942,Cleaton,KY,42332,37.2533,-87.0897,US,Radiation protection practitioner,164.89.81.180,whitekenneth@jimenez.com,384-395-5480,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_6) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/52.0.848.0 Safari/535.1",entertainment,121.61,MZN,fraud_Dare-Marvin
0,2023-01-07T10:14:34Z,2023-01-07T10:14:34Z,1df0269115b61966df6f8f7caed3388c9,customer,687-74-8800,421150,Ryan,7992 Brittany Cliff Apt. 624,Bittinger,MD,21522,39.6017,-79.2337,US,Data scientist,87.123.244.50,youngthomas@yahoo.com,132-663-4642-53654,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/532.10.4 (KHTML, like Gecko) Version/4.0.4 Safari/532.10.4",misc_pos,15.3,UGX,fraud_Halvorson Group
0,2022-11-18T19:39:39Z,2022-11-18T19:39:39Z,1df03b2256cda8f2806e0eca78e1818af,customer,299-51-8774,303568,Daniel,464 Taylor Park Apt. 908,Houston,DE,19954,38.9114,-75.5064,US,"Engineer, water",131.99.49.1,mckenziegutierrez@gmail.com,307-650-8944-954,Mozilla/5.0 (Windows NT 5.2; lij-IT; rv:1.9.1.20) Gecko/2020-02-02 14:28:35 Firefox/3.6.2,personal_care,71.46,MGA,"fraud_Lubowitz, Terry and Stracke"
0,2023-02-08T14:30:23Z,2023-02-08T14:30:23Z,1df3f98c9a9c0b40b4c9473f2742693e3,customer,770-80-7984,354084,Rebecca,64530 Kennedy Ports,Erlanger,KY,41018,39.0082,-84.5977,US,"Pharmacist, community",9.8.8.206,christine46@green-montoya.com,457-690-5592,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2020-03-22 20:41:27 Firefox/11.0,travel,2.6,EGP,fraud_Turner LLC
0,2022-12-28T14:29:14Z,2022-12-28T14:29:14Z,1dfa11ca06f060114f8f545c24c9379f4,customer,874-29-1022,180047,Brian,088 Bryant Motorway Apt. 359,Winchester,AR,71677,33.7471,-91.4649,US,"Engineer, materials",40.89.222.171,erin46@sullivan.com,787-022-2483-1384,Opera/8.42.(Windows NT 6.1; sr-RS) Presto/2.9.165 Version/11.00,entertainment,6.95,THB,"fraud_Turcotte, McKenzie and Koss"
1,2022-12-14T20:36:45Z,2022-12-14T20:36:45Z,1dfeb12c7dde7e39acca710f21e6b31ea,customer,886-50-6813,351331,Krista,3784 Simpson Path Apt. 796,Withams,VA,23488,37.9482,-75.6019,US,Interpreter,173.122.220.233,amybaker@gmail.com,904-409-8162-04736,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/40.0.808.0 Safari/531.1",food_dining,7.81,MNT,fraud_Will Ltd
0,2022-11-08T23:08:53Z,2022-11-08T23:08:53Z,1e031415c33402d532dd0bde45af5b777,customer,070-44-5932,180077,Sheryl,00326 Maria Walk Suite 573,Countyline,OK,73425,34.4541,-97.5668,US,"Psychologist, forensic",47.244.166.156,jerry79@blackburn.com,+1-800-327-7956,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.1),home,15.29,SEK,fraud_Skiles LLC
0,2022-11-16T08:24:36Z,2022-11-16T08:24:36Z,1e0439c14603e97fa7bb6ba3841e7aa82,customer,664-70-5090,356986,Jill,6858 Greene Row,Monroe,UT,84754,38.6578,-112.1261,US,Energy engineer,68.95.158.123,faguilar@brown-moore.biz,984-378-2250-97891,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/531.24.5 (KHTML, like Gecko) Version/4.0.2 Safari/531.24.5",shopping_net,3.99,KMF,"fraud_Gottlieb, Considine and Schultz"
0,2022-12-26T15:21:07Z,2022-12-26T15:21:07Z,1e05848de74a9231860ef2ceeca08ee37,customer,664-70-5090,356986,Jill,6858 Greene Row,Monroe,UT,84754,38.6578,-112.1261,US,Energy engineer,68.95.158.123,faguilar@brown-moore.biz,984-378-2250-97891,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/531.24.5 (KHTML, like Gecko) Version/4.0.2 Safari/531.24.5",entertainment,62.89,DKK,fraud_Heaney-Marquardt
0,2022-12-31T10:47:51Z,2022-12-31T10:47:51Z,1e0df8a81bbe1385ba6c4e15b8c7b28f0,customer,054-58-0714,301110,Anne,908 Stevenson Springs,Denver,CO,80214,39.7436,-105.0643,US,Haematologist,133.186.207.73,taylorangela@salas.com,1-939-670-5403-40922,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/5.0),food_dining,77.55,MYR,fraud_Bahringer-Streich
0,2022-12-21T17:10:28Z,2022-12-21T17:10:28Z,1e0f279f27b2a05c27d69c391509ee409,customer,736-31-6104,358306,Gina,4886 Hardin Inlet Apt. 317,Charlotte,NC,28269,35.2886,-80.8209,US,"Chemist, analytical",151.109.39.20,bryanramos@flores.com,+1-882-067-4444,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/4.1),shopping_pos,57.36,HNL,fraud_Macejkovic-Lesch
0,2023-02-12T19:34:13Z,2023-02-12T19:34:13Z,1e18fcc056bac05158e62e9ed38a4f3e1,customer,534-02-7153,357070,Chad,88534 David Track Suite 000,Harrisville,NY,13648,44.1613,-75.3252,US,Optometrist,85.53.106.52,davidhamilton@murphy.biz,369-092-1091-3890,Mozilla/5.0 (Windows 95; hu-HU; rv:1.9.0.20) Gecko/2018-01-23 19:06:58 Firefox/7.0,misc_pos,33.52,RSD,fraud_Block Group
0,2022-12-14T07:36:22Z,2022-12-14T07:36:22Z,1e19543964551c04647b6dee0fd23178c,customer,530-59-1458,573430,Thomas,77886 Mary Vista,Ralls,TX,79357,33.6851,-101.3836,US,"Psychotherapist, child",63.42.131.127,zanderson@clark.biz,950-195-2952-56627,"Mozilla/5.0 (Windows 98) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/18.0.819.0 Safari/531.2",grocery_pos,116.19,UZS,fraud_Kuhic Inc
0,2023-01-17T06:14:01Z,2023-01-17T06:14:01Z,1e1ce97db9471fa466427e2edef23a420,customer,604-24-7765,359095,Nathan,957 Tina Wall Suite 774,Richmond,VA,23236,37.4782,-77.5854,US,Energy manager,113.163.123.10,sarahbrown@thomas.com,+1-409-742-0362,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/42.0.850.0 Safari/533.0",gas_transport,62.53,SCR,fraud_Bartoletti-Wunsch
0,2023-03-01T02:37:39Z,2023-03-01T02:37:39Z,1e1fbf8c9f0733a00ebb5737ca2f12bbe,customer,543-09-8287,491115,David,21081 Brown Hill Suite 260,Stanton,TX,79782,32.14,-101.8099,US,Patent examiner,147.76.98.188,lisa00@yahoo.com,819-123-8509-310,Opera/8.66.(Windows NT 5.01; st-ZA) Presto/2.9.165 Version/11.00,misc_net,4.1,MXN,fraud_Miller-Harris
0,2023-02-24T12:28:08Z,2023-02-24T12:28:08Z,1e21080be11ef341360ced29bb301a54c,customer,679-17-3406,305306,Carmen,49075 Jonathan Camp Suite 131,Marion,MS,39342,32.4245,-88.6483,US,Town planner,208.46.238.186,lisajordan@hotmail.com,+1-575-726-4140-3814,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_8; rv:1.9.2.20) Gecko/2017-10-20 07:33:01 Firefox/3.8,health_fitness,1.69,XPF,fraud_Erdman-Durgan
0,2022-12-13T07:58:24Z,2022-12-13T07:58:24Z,1e279fee6d9d05ea34c5b5c78d2e8b8ee,customer,471-42-0527,471531,Michael,1615 Janice Flats,Indian,AK,99540,61.1089,-149.4403,US,Advertising account executive,214.187.19.222,corywilliams@mitchell.com,203-265-2150,Mozilla/5.0 (Windows NT 6.0; de-DE; rv:1.9.0.20) Gecko/2019-10-11 19:09:43 Firefox/8.0,entertainment,71.5,SCR,fraud_Dibbert and Sons
0,2022-12-15T00:14:26Z,2022-12-15T00:14:26Z,1e2c78be2a0a360c5f7d9582d42baf6cb,customer,747-94-0946,350221,Kathryn,23182 Francisco Lake Apt. 140,Pine City,MN,55063,45.8363,-92.9042,US,"Chemist, analytical",146.25.137.125,jeremynolan@wilson.org,600-964-5065-392,"Mozilla/5.0 (Linux; Android 2.3) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/48.0.869.0 Safari/532.2",shopping_pos,3.13,NGN,fraud_Mohr Inc
0,2022-12-05T15:59:33Z,2022-12-05T15:59:33Z,1e2cd34873e34a91a6fb6a3fed3b983d0,customer,395-17-0929,675904,Theresa,476 Caldwell Roads,Harriman,NY,10926,41.3005,-74.1249,US,"Geologist, wellsite",88.211.62.80,eray@yahoo.com,2196925098,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/29.0.821.0 Safari/531.0",home,87.58,DJF,fraud_Skiles LLC
0,2022-12-07T06:06:21Z,2022-12-07T06:06:21Z,1e2f124fa944ee822313fcf87cf126183,customer,877-14-3825,451143,David,2621 Marshall Drive,Springville,AL,35146,33.7386,-86.4394,US,Civil Service administrator,128.39.3.200,elizabeth92@hotmail.com,2080394338,Opera/8.15.(Windows NT 6.1; fur-IT) Presto/2.9.177 Version/12.00,shopping_pos,4.18,NZD,fraud_Pouros-Conroy
0,2023-01-17T20:20:39Z,2023-01-17T20:20:39Z,1e317efaf9a40338d852499b8afe7604b,customer,736-31-6104,358306,Gina,4886 Hardin Inlet Apt. 317,Charlotte,NC,28269,35.2886,-80.8209,US,"Chemist, analytical",151.109.39.20,bryanramos@flores.com,+1-882-067-4444,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/4.1),health_fitness,23.54,ETB,fraud_Dietrich-Fadel
0,2022-12-07T00:23:55Z,2022-12-07T00:23:55Z,1e33f80b3689b8e30059467adaac9a4f4,customer,722-02-5256,453568,Joseph,03430 Timothy Well,Washburn,IL,61570,40.9141,-89.28299999999999,US,"Sound technician, broadcasting/film/video",169.47.12.67,deborahmcmillan@yahoo.com,1-219-831-1578,Opera/9.54.(Windows NT 5.1; ps-AF) Presto/2.9.173 Version/10.00,misc_pos,34.31,AOA,fraud_Dickinson Ltd
0,2023-03-04T13:38:33Z,2023-03-04T13:38:33Z,1e356f23c3573685f41d35f6539102935,customer,239-32-4825,180070,Deborah,66020 Thomas Hollow,Smithfield,NE,68976,40.5832,-99.7285,US,"Administrator, local government",182.220.164.95,pjohnson@bruce.com,1-582-737-5340,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0 rv:4.0; mk-MK) AppleWebKit/531.24.5 (KHTML, like Gecko) Version/5.1 Safari/531.24.5",kids_pets,131.8,TOP,fraud_Breitenberg-Hermiston
0,2023-02-16T18:14:04Z,2023-02-16T18:14:04Z,1e37b76c6f47fd5e6cc2681407ea2eec6,customer,072-33-9103,503873,Vincent,9402 Alicia Falls Apt. 535,Columbus,OH,43240,40.1454,-82.9817,US,Data processing manager,89.203.130.36,daniel00@nixon.org,790-476-4228,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_6) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/57.0.893.0 Safari/535.2",shopping_net,3.96,CUP,fraud_Gerlach Inc
0,2023-03-04T01:15:28Z,2023-03-04T01:15:28Z,1e38b885f1a04168f55f4dc32f404aaf6,customer,386-25-4975,358426,Nicholas,22069 Laura Mount,Yuma,TN,38390,35.868,-88.3819,US,Records manager,82.20.117.57,jamesjennings@delacruz-stevens.com,+1-718-188-3749,Opera/9.25.(X11; Linux i686; be-BY) Presto/2.9.168 Version/10.00,entertainment,81.02,RUB,fraud_Abbott-Rogahn
0,2022-11-16T13:53:00Z,2022-11-16T13:53:00Z,1e3b948e003cdf8870922ed4fc4ed388a,customer,770-80-7984,354084,Rebecca,64530 Kennedy Ports,Erlanger,KY,41018,39.0082,-84.5977,US,"Pharmacist, community",9.8.8.206,christine46@green-montoya.com,457-690-5592,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2020-03-22 20:41:27 Firefox/11.0,gas_transport,49.38,SDG,"fraud_Tillman, Dickinson and Labadie"
0,2023-02-15T06:58:38Z,2023-02-15T06:58:38Z,1e3c5263cbba9126be312efa50410521f,customer,578-54-5164,567688,Sandra,5966 Cline Cliff Apt. 913,Louisville,KY,40258,38.1457,-85.8641,US,Chiropodist,5.174.189.232,gina97@hotmail.com,295-877-0218,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; mk-MK) AppleWebKit/531.10.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6531.10.1",shopping_net,6.86,MWK,fraud_Predovic Inc
0,2023-03-02T19:32:18Z,2023-03-02T19:32:18Z,1e3c9d1e56ec50273c3fbbb37d5f39061,customer,023-84-0057,344467,Erica,4100 Holmes Manors,Fort Pierce,FL,34949,27.3896,-80.2615,US,Health physicist,170.233.64.187,zcole@reeves.org,952-525-8626-3053,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ug-CN) AppleWebKit/532.28.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6532.28.4",health_fitness,15.03,ISK,fraud_Cormier LLC
0,2022-12-03T17:09:25Z,2022-12-03T17:09:25Z,1e3e44684a72e83b51b3c2c43957d0501,customer,601-47-6334,434516,Kenneth,48785 Gregory Brook Apt. 923,Ray,ND,58849,48.3217,-103.1654,US,Technical author,73.130.108.55,elizabeth99@ingram-murphy.info,3655843265,Opera/9.50.(X11; Linux x86_64; am-ET) Presto/2.9.188 Version/12.00,home,138.38,NAD,fraud_Ernser-Feest
0,2023-02-13T13:55:11Z,2023-02-13T13:55:11Z,1e41b3cbe673f2774d9f27baaa45dba5b,customer,375-09-6157,461197,Bethany,5274 Cox Courts,Daniel,WY,83115,42.9176,-110.1336,US,"Secretary, company",106.249.1.110,jonathanshannon@alvarado-dean.com,3805181474,Opera/9.96.(X11; Linux i686; mn-MN) Presto/2.9.168 Version/11.00,entertainment,209.54,XDR,fraud_Donnelly LLC
0,2023-01-22T09:17:50Z,2023-01-22T09:17:50Z,1e46925f7f0ca7c2767c33e2ae46bda7c,customer,098-14-5132,378483,Patrick,7710 Gordon Center Suite 927,Dawson,IA,50066,41.8324,-94.2171,US,Applications developer,28.95.18.10,samuelreed@garcia.com,6208128144,Mozilla/5.0 (Android 5.0.2; Mobile; rv:16.0) Gecko/16.0 Firefox/16.0,grocery_net,56.54,LKR,"fraud_Swift, Bradtke and Marquardt"
0,2023-02-16T12:31:46Z,2023-02-16T12:31:46Z,1e4ac1784d3be99df43a41bc163c73c44,customer,162-17-7920,401891,Wanda,166 Watkins Causeway,Lumberton,NC,28358,34.6293,-79.0083,US,"Lecturer, higher education",209.106.31.95,robersondustin@martin-adkins.com,+1-090-283-1448,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/532.32.4 (KHTML, like Gecko) Version/5.0.1 Safari/532.32.4",shopping_pos,345.4,GYD,"fraud_Baumbach, Strosin and Nicolas"
0,2022-12-11T04:43:41Z,2022-12-11T04:43:41Z,1e4bd4e44e9347911833aa98330ee6a4e,customer,098-18-2674,502036,Amanda,078 Bryan Wall,Youngstown,OH,44505,41.1257,-80.6277,US,Chief Financial Officer,113.64.50.141,alicia45@valdez-liu.com,+1-986-500-2194,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/16.1z5579.0 Mobile/38K694 Safari/535.0",shopping_pos,908.25,VEF,fraud_Pacocha-Bauch
0,2023-02-03T10:21:23Z,2023-02-03T10:21:23Z,1e4c0455b1ba467c675de079cc45785ec,customer,866-92-1075,382098,Brittany,9266 Sheri Knoll,Methuen,MA,1844,42.728,-71.181,US,Writer,177.121.172.130,hkennedy@turner-jones.info,893-720-7127,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_9) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/28.0.822.0 Safari/535.2",kids_pets,41.9,IDR,fraud_Breitenberg-Hermiston
0,2022-12-05T15:30:54Z,2022-12-05T15:30:54Z,1e4c58435e24ec6ad15389fdb58be65bb,customer,886-50-6813,351331,Krista,3784 Simpson Path Apt. 796,Withams,VA,23488,37.9482,-75.6019,US,Interpreter,173.122.220.233,amybaker@gmail.com,904-409-8162-04736,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/40.0.808.0 Safari/531.1",kids_pets,33.82,UZS,fraud_Wilkinson PLC
0,2023-02-14T05:47:09Z,2023-02-14T05:47:09Z,1e4ca90d28f3af558a339671de13031b0,customer,154-65-4707,410035,Robert,6870 John Fall,Harbor View,OH,43434,41.6457,-83.6202,US,Personal assistant,208.207.70.182,steven18@zavala.net,3758424837,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/11.9p2945.0 Mobile/85I603 Safari/531.1",personal_care,53.86,DKK,fraud_Watsica LLC
0,2023-01-02T06:15:34Z,2023-01-02T06:15:34Z,1e4df4ffd85ca8e3fe627e93d098b01b5,customer,827-09-2758,372668,John,4358 Carter Camp,Belle Rose,LA,70341,30.026,-91.0444,US,Higher education careers adviser,130.241.193.84,veronicasimpson@gmail.com,827-489-6924-52418,Opera/8.94.(X11; Linux x86_64; os-RU) Presto/2.9.187 Version/10.00,food_dining,171.76,VEF,fraud_Haag-Blanda
1,2022-12-06T23:29:18Z,2022-12-06T23:29:18Z,1e4e5534a454ce3671e90f4f4821b47e1,customer,106-16-4002,654783,Adam,744 Hayley Green Apt. 241,Queen City,TX,75572,33.1557,-94.1537,US,"Biochemist, clinical",158.83.92.192,hcarey@hotmail.com,121-818-7073-76309,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0),gas_transport,51.19,RUB,fraud_Rodriguez Group
0,2022-11-20T23:28:07Z,2022-11-20T23:28:07Z,1e54f8d8408150222040695d9dcb5ad69,customer,877-14-3825,451143,David,2621 Marshall Drive,Springville,AL,35146,33.7386,-86.4394,US,Civil Service administrator,128.39.3.200,elizabeth92@hotmail.com,2080394338,Opera/8.15.(Windows NT 6.1; fur-IT) Presto/2.9.177 Version/12.00,kids_pets,19.37,PLN,fraud_Goyette-Gerhold
0,2023-01-01T16:57:18Z,2023-01-01T16:57:18Z,1e5749c5a124ecd8ac846682b0eee9070,customer,395-17-0929,675904,Theresa,476 Caldwell Roads,Harriman,NY,10926,41.3005,-74.1249,US,"Geologist, wellsite",88.211.62.80,eray@yahoo.com,2196925098,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/29.0.821.0 Safari/531.0",kids_pets,121.98,KWD,fraud_Berge-Hills
0,2023-03-04T04:02:01Z,2023-03-04T04:02:01Z,1e5aef853ea72739202a8da5cf0a0cfe1,customer,530-59-1458,573430,Thomas,77886 Mary Vista,Ralls,TX,79357,33.6851,-101.3836,US,"Psychotherapist, child",63.42.131.127,zanderson@clark.biz,950-195-2952-56627,"Mozilla/5.0 (Windows 98) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/18.0.819.0 Safari/531.2",shopping_pos,5.07,BBD,fraud_Jewess LLC
0,2023-03-01T06:11:18Z,2023-03-01T06:11:18Z,1e6037167265eeaf54a2dc64ffe4d5d2e,customer,582-21-5688,359047,Frances,16825 Joseph Passage Suite 138,Nashua,NH,3062,42.7235,-71.4893,US,"Surveyor, minerals",73.189.42.107,william83@yahoo.com,517-488-5197-672,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.0),grocery_pos,202.4,MKD,fraud_O'Keefe-Hudson
0,2022-11-29T03:26:18Z,2022-11-29T03:26:18Z,1e60dd4ab6f969fdafa600554130618a6,customer,154-65-4707,410035,Robert,6870 John Fall,Harbor View,OH,43434,41.6457,-83.6202,US,Personal assistant,208.207.70.182,steven18@zavala.net,3758424837,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/11.9p2945.0 Mobile/85I603 Safari/531.1",travel,2.36,CLP,fraud_Lynch-Mohr
0,2023-02-12T15:40:13Z,2023-02-12T15:40:13Z,1e67890e1a4033f0f4117006d769e0e06,customer,841-54-8947,346532,Evan,14193 Nelson Plains Apt. 352,Ortonville,MI,48462,42.8409,-83.4288,US,"Scientist, product/process development",5.18.135.214,terrycourtney@hotmail.com,028-415-3841-7754,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_9) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/55.0.896.0 Safari/536.1",food_dining,104.57,EGP,fraud_Kilback LLC
0,2023-02-11T17:13:40Z,2023-02-11T17:13:40Z,1e69a380c2b819b68b34b285ae53b8b2b,customer,154-69-7888,457322,Brianna,2569 Anderson Islands,Cleveland,OK,74020,36.2553,-96.42299999999999,US,"Psychotherapist, dance movement",137.4.19.170,gpena@holder-monroe.com,5784067843,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/4.0),home,34.97,PKR,fraud_Reilly LLC
