ip_address,email_address,EVENT_TIMESTAMP,EVENT_LABEL
121.110.225.61,fake_davidherrera@example.net,2022-11-14T13:00:18Z,legit
48.131.239.128,fake_susan27@example.org,2023-02-10T13:40:18Z,legit
184.138.87.101,fake_ttaylor@example.com,2022-03-07T16:01:18Z,legit
198.223.24.11,fake_fergusonsharon@example.org,2022-12-27T02:00:18Z,legit
58.49.45.45,fake_hannahgarcia@example.com,2022-10-16T14:08:18Z,fraud
14.215.192.162,fake_patrickperry@example.org,2022-08-18T12:08:18Z,legit
221.88.17.160,fake_ijohnson@example.net,2022-07-29T10:06:18Z,legit
88.178.193.207,fake_jimmy37@example.com,2023-01-19T05:13:18Z,legit
60.195.6.214,fake_caitlin24@example.net,2022-08-24T01:35:18Z,legit
119.100.154.46,fake_zharris@example.net,2022-09-24T22:35:18Z,legit
12.252.206.222,fake_gabrielle41@example.net,2022-12-05T02:09:18Z,legit
153.44.191.10,fake_onolan@example.com,2022-06-28T00:00:18Z,legit
57.255.157.205,fake_dominguezcorey@example.com,2022-09-08T11:45:18Z,legit
69.174.64.205,fake_shellydixon@example.org,2022-10-23T19:21:18Z,legit
217.129.55.45,fake_ramosjames@example.com,2022-09-18T18:09:18Z,legit
195.229.117.236,fake_andrew94@example.com,2022-03-14T06:45:18Z,legit
194.249.137.3,fake_uwatson@example.com,2022-09-02T09:59:18Z,legit
13.69.126.64,fake_richardsjames@example.net,2022-08-18T00:59:18Z,legit
172.223.225.65,fake_campbellbrandy@example.net,2023-01-28T23:19:18Z,legit
128.65.190.120,fake_richard35@example.net,2022-04-08T07:46:18Z,legit
131.61.26.162,fake_kendrajohnson@example.org,2022-09-25T23:25:18Z,legit
118.78.249.35,fake_bryan26@example.org,2022-03-15T17:30:18Z,legit
87.199.12.89,fake_ruth73@example.org,2022-11-02T07:16:18Z,legit
13.69.126.64,fake_hunter73@example.com,2022-07-03T13:04:18Z,legit
50.197.21.69,fake_jamessims@example.net,2022-12-05T07:33:18Z,legit
179.169.249.63,fake_patrickperry@example.org,2022-07-19T14:53:18Z,fraud
6.149.33.202,fake_martinezdana@example.com,2022-03-12T09:06:18Z,legit
118.78.249.35,fake_armstrongstephanie@example.org,2022-05-31T09:10:18Z,legit
89.184.149.46,fake_evan89@example.org,2022-09-26T16:31:18Z,legit
223.40.67.12,fake_stanleychristopher@example.com,2022-06-14T00:59:18Z,legit
72.2.117.34,fake_deannalowe@example.org,2022-03-28T00:55:18Z,legit
29.47.188.243,fake_armstrongstephanie@example.org,2022-09-27T10:25:18Z,legit
175.178.117.112,fake_hoffmantina@example.com,2022-03-08T08:55:18Z,fraud
219.44.221.205,fake_josephmendoza@example.net,2023-02-22T01:28:18Z,legit
118.78.249.35,fake_carrfrancisco@example.net,2022-04-18T14:01:18Z,legit
81.232.57.231,fake_nguyenmelvin@example.net,2022-09-09T16:52:18Z,legit
3.159.187.200,fake_caitlin24@example.net,2023-03-01T12:20:18Z,legit
95.44.19.192,fake_kimberly54@example.org,2023-01-29T06:06:18Z,legit
61.98.151.37,fake_charles78@example.net,2022-12-19T06:33:18Z,legit
25.211.157.147,fake_franklincarrie@example.com,2023-02-11T20:51:18Z,legit
5.11.55.72,fake_jennifer74@example.com,2023-01-19T02:21:18Z,legit
55.118.55.119,fake_millerbetty@example.net,2022-06-18T22:40:18Z,legit
198.181.236.192,fake_patriciabryant@example.com,2022-04-08T15:51:18Z,legit
50.246.191.3,fake_bryan26@example.org,2023-01-15T08:00:18Z,legit
188.198.44.36,fake_jonesbrenda@example.com,2022-12-14T06:18:18Z,legit
91.25.144.227,fake_kendrasingleton@example.net,2022-03-21T22:32:18Z,legit
173.52.37.187,fake_patrickgray@example.net,2022-10-09T19:11:18Z,legit
221.88.17.160,fake_kirk05@example.org,2022-05-16T05:21:18Z,legit
14.185.169.211,fake_ylopez@example.com,2023-01-06T10:06:18Z,legit
119.100.154.46,fake_carrfrancisco@example.net,2022-09-07T23:37:18Z,legit
30.39.28.42,fake_patriciamitchell@example.com,2022-08-16T23:22:18Z,legit
159.148.44.49,fake_debra82@example.net,2022-08-01T16:03:18Z,fraud
12.251.138.201,fake_gravesdana@example.com,2022-10-17T09:00:18Z,legit
170.81.164.240,fake_lisawilliams@example.com,2022-10-22T18:06:18Z,legit
27.42.250.130,fake_fergusonsharon@example.org,2022-10-05T13:35:18Z,legit
153.105.233.86,fake_tclark@example.net,2022-06-04T12:46:18Z,legit
45.78.62.38,fake_jjensen@example.net,2022-11-21T14:02:18Z,legit
203.54.230.254,fake_nancy31@example.org,2022-10-24T19:28:18Z,legit
162.241.156.206,fake_martinezdana@example.com,2022-06-07T02:39:18Z,legit
10.186.165.241,fake_julia12@example.net,2022-06-25T21:27:18Z,legit
154.129.151.166,fake_ysmith@example.com,2022-04-01T15:25:18Z,legit
186.36.77.167,fake_carrie56@example.net,2022-07-20T23:33:18Z,legit
138.189.190.124,fake_coopersean@example.com,2023-01-24T07:04:18Z,legit
164.125.5.103,fake_curtisshannon@example.org,2022-12-22T10:40:18Z,legit
101.217.74.233,fake_callen@example.org,2022-04-22T23:47:18Z,legit
1.67.216.105,fake_cookekayla@example.org,2022-10-04T12:56:18Z,legit
15.152.71.113,fake_kevinwerner@example.org,2022-05-23T08:55:18Z,legit
6.149.33.202,fake_mwilliams@example.com,2022-08-20T01:55:18Z,legit
169.113.77.226,fake_gailwhite@example.net,2022-06-07T07:55:18Z,legit
58.29.132.96,fake_kathy94@example.org,2022-11-10T04:58:18Z,legit
166.16.165.196,fake_felicia09@example.org,2022-12-16T15:25:18Z,legit
161.94.153.126,fake_bcunningham@example.com,2022-09-04T18:30:18Z,legit
131.155.202.56,fake_rayjohn@example.net,2023-01-14T03:22:18Z,legit
12.252.206.222,fake_spencerpatrick@example.com,2022-12-27T09:11:18Z,legit
50.246.191.3,fake_bryan26@example.org,2022-11-09T11:36:18Z,legit
121.110.225.61,fake_kdominguez@example.net,2022-08-17T13:29:18Z,legit
213.67.153.10,fake_vcox@example.org,2023-01-28T04:49:18Z,legit
117.231.202.225,fake_sromero@example.net,2022-04-20T21:37:18Z,legit
80.92.181.255,fake_ijohnson@example.net,2022-06-25T15:18:18Z,legit
75.11.25.1,fake_matthew12@example.net,2022-11-17T21:55:18Z,legit
152.148.151.39,fake_nicolemeyer@example.net,2022-10-20T10:36:18Z,legit
46.41.252.160,fake_crawfordkimberly@example.net,2022-11-29T10:08:18Z,legit
203.54.230.254,fake_shawnwillis@example.com,2022-12-17T05:38:18Z,legit
35.135.21.137,fake_matthewsdorothy@example.com,2022-10-03T09:26:18Z,legit
2.104.241.95,fake_laurenfarmer@example.net,2023-01-21T20:54:18Z,legit
174.55.153.17,fake_patricia49@example.net,2022-11-26T05:09:18Z,legit
114.165.25.104,fake_zgonzalez@example.com,2023-02-09T09:34:18Z,legit
109.158.122.73,fake_ajoseph@example.com,2022-07-02T07:24:18Z,legit
62.65.182.78,fake_marco35@example.net,2022-09-02T18:09:18Z,legit
115.108.150.61,fake_david41@example.org,2022-04-16T14:29:18Z,legit
196.10.210.83,fake_johncastillo@example.org,2023-02-07T03:27:18Z,legit
200.181.96.19,fake_boydkiara@example.com,2023-01-09T14:16:18Z,legit
93.54.115.18,fake_iaustin@example.org,2022-09-16T20:45:18Z,legit
106.83.150.164,fake_williamsjoshua@example.com,2022-10-24T21:57:18Z,legit
153.105.233.86,fake_andersonbrent@example.com,2022-06-30T13:53:18Z,legit
195.4.154.235,fake_butlersheri@example.net,2022-03-14T01:36:18Z,legit
30.252.183.216,fake_holly15@example.org,2022-04-10T12:29:18Z,legit
209.175.21.29,fake_michaelberg@example.net,2022-11-12T20:10:18Z,legit
80.92.181.255,fake_codywalker@example.com,2022-08-01T19:32:18Z,legit
43.171.69.185,fake_rushjonathan@example.net,2022-10-10T15:22:18Z,legit
71.214.34.68,fake_cassie21@example.org,2022-03-21T18:31:18Z,fraud
6.190.86.47,fake_xschneider@example.net,2022-12-21T06:28:18Z,legit
215.236.243.90,fake_jeffreyaustin@example.com,2022-09-27T01:30:18Z,legit
101.217.74.233,fake_danielcline@example.org,2022-04-01T18:51:18Z,legit
126.35.135.148,fake_stacey62@example.net,2022-05-11T01:46:18Z,legit
29.47.188.243,fake_reynoldsthomas@example.org,2023-02-22T11:03:18Z,legit
92.1.138.12,fake_joshua54@example.net,2022-05-11T05:20:18Z,legit
88.92.54.245,fake_joy90@example.com,2022-10-08T03:42:18Z,legit
94.176.119.70,fake_powellkara@example.com,2023-01-25T19:47:18Z,legit
22.253.108.120,fake_diazmatthew@example.com,2022-11-02T06:02:18Z,legit
36.44.12.192,fake_victoria52@example.net,2023-01-22T10:51:18Z,fraud
162.29.105.37,fake_michaelberg@example.net,2022-03-18T12:17:18Z,legit
74.133.15.41,fake_cberger@example.com,2022-06-13T19:02:18Z,legit
50.246.191.3,fake_bryan51@example.org,2022-03-13T04:18:18Z,legit
157.97.223.250,fake_torreslauren@example.org,2022-05-24T08:12:18Z,legit
162.241.156.206,fake_scottfletcher@example.net,2022-10-08T02:01:18Z,legit
52.141.175.135,fake_zgonzalez@example.com,2023-02-22T15:49:18Z,legit
51.82.123.26,fake_griley@example.com,2022-10-02T22:31:18Z,legit
171.162.34.201,fake_brendansweeney@example.net,2022-06-09T14:52:18Z,legit
58.29.132.96,fake_zachary85@example.com,2022-08-03T00:15:18Z,legit
194.249.137.3,fake_gsmith@example.net,2022-05-25T14:36:18Z,legit
52.141.175.135,fake_berryderek@example.net,2023-01-24T15:46:18Z,legit
59.140.191.21,fake_varcher@example.com,2022-09-23T05:21:18Z,legit
151.235.152.156,fake_joshuamcintyre@example.com,2022-07-06T06:46:18Z,legit
30.166.15.219,fake_kimberly20@example.org,2022-07-25T20:46:18Z,legit
203.60.218.122,fake_diana33@example.org,2022-09-29T04:34:18Z,legit
201.135.223.239,fake_valdezstephen@example.com,2022-05-05T12:04:18Z,legit
221.88.17.160,fake_ronaldwong@example.com,2022-12-27T18:32:18Z,legit
14.215.192.162,fake_moorechristopher@example.org,2022-11-17T05:29:18Z,legit
13.211.121.117,fake_howens@example.net,2022-03-25T13:52:18Z,legit
138.156.38.109,fake_hunter73@example.com,2022-12-24T06:21:18Z,legit
173.210.181.82,fake_patrick32@example.net,2022-11-26T14:38:18Z,legit
136.11.15.131,fake_lcook@example.org,2022-06-28T01:11:18Z,legit
161.25.96.133,fake_lturner@example.net,2022-07-26T08:05:18Z,legit
57.255.157.205,fake_pruittkyle@example.org,2022-08-04T12:56:18Z,legit
53.242.19.37,fake_jaclyn27@example.org,2022-08-26T06:54:18Z,legit
42.139.215.12,fake_udeleon@example.org,2023-01-23T21:16:18Z,legit
173.241.211.138,fake_rodney56@example.org,2022-05-07T17:01:18Z,legit
109.158.122.73,fake_yoderjason@example.com,2022-12-05T12:54:18Z,legit
144.118.247.10,fake_wdunn@example.org,2022-09-08T05:36:18Z,legit
6.190.86.47,fake_tylerelizabeth@example.com,2022-11-16T06:05:18Z,legit
45.109.194.210,fake_brittany54@example.org,2022-12-19T19:21:18Z,legit
15.90.42.15,fake_cberger@example.com,2022-08-08T07:19:18Z,fraud
94.84.253.142,fake_veronicalynch@example.com,2022-10-22T08:36:18Z,legit
131.50.199.206,fake_cberger@example.com,2022-07-17T05:08:18Z,legit
195.4.154.235,fake_cwright@example.net,2022-05-17T03:48:18Z,legit
86.48.14.171,fake_williamrobertson@example.com,2023-02-01T14:17:18Z,legit
63.50.236.31,fake_apitts@example.com,2022-10-14T00:42:18Z,legit
16.20.231.240,fake_jennifer82@example.net,2022-08-29T20:56:18Z,legit
150.28.128.59,fake_micheal66@example.com,2022-09-26T14:17:18Z,fraud
158.11.143.228,fake_markmartinez@example.com,2022-08-10T01:53:18Z,legit
10.142.133.244,fake_ariana39@example.com,2022-04-28T11:44:18Z,legit
131.50.199.206,fake_kendrasingleton@example.net,2022-04-07T23:51:18Z,legit
87.2.135.136,fake_markmartinez@example.com,2022-04-24T06:46:18Z,legit
203.60.218.122,fake_armstrongstephanie@example.org,2022-09-29T09:07:18Z,legit
12.148.246.95,fake_vincent13@example.com,2022-03-11T00:39:18Z,legit
96.65.238.191,fake_rickyramirez@example.org,2022-10-09T12:42:18Z,legit
102.235.138.35,fake_michael74@example.com,2022-09-03T17:10:18Z,legit
193.33.113.3,fake_mackenzie10@example.com,2022-03-22T04:36:18Z,legit
189.175.39.12,fake_jared06@example.com,2022-08-18T15:20:18Z,fraud
204.249.92.251,fake_joshuacummings@example.org,2022-04-10T08:02:18Z,legit
51.40.94.236,fake_nelsonronald@example.net,2022-03-25T19:34:18Z,legit
61.117.191.38,fake_olsensamantha@example.com,2022-06-14T06:33:18Z,legit
61.117.191.38,fake_gailwhite@example.net,2023-01-09T10:28:18Z,legit
205.13.103.243,fake_steven92@example.org,2022-04-22T14:53:18Z,legit
116.13.73.231,fake_melissawiley@example.org,2022-08-18T11:07:18Z,legit
43.113.41.27,fake_jessica41@example.org,2022-09-23T21:05:18Z,legit
154.129.151.166,fake_dale45@example.net,2022-03-13T22:30:18Z,legit
131.61.26.162,fake_tracey53@example.com,2022-10-27T17:47:18Z,legit
74.133.15.41,fake_dsutton@example.net,2022-09-10T17:04:18Z,legit
57.255.157.205,fake_michaelbrowning@example.net,2022-06-02T01:56:18Z,legit
223.40.67.12,fake_miguelcooper@example.org,2023-03-03T00:17:18Z,legit
115.73.92.47,fake_holly15@example.org,2022-11-07T14:09:18Z,legit
145.31.29.230,fake_elizabeth53@example.net,2023-02-16T08:33:18Z,legit
3.86.113.1,fake_cassie21@example.org,2022-07-20T09:53:18Z,legit
124.199.26.246,fake_zbaird@example.org,2023-01-30T23:42:18Z,legit
136.11.15.131,fake_williamsalejandro@example.com,2022-04-21T03:59:18Z,legit
144.200.3.13,fake_ikrueger@example.com,2022-04-11T09:57:18Z,legit
153.44.191.10,fake_valeriejones@example.com,2022-05-18T16:22:18Z,legit
192.91.254.160,fake_cindy08@example.net,2022-07-02T14:46:18Z,legit
164.64.205.27,fake_pbell@example.net,2022-03-10T08:24:18Z,legit
144.200.3.13,fake_benjaminjones@example.org,2022-09-11T04:34:18Z,legit
35.135.21.137,fake_ebowen@example.com,2022-04-03T08:26:18Z,legit
141.68.66.185,fake_ijohnson@example.net,2022-06-30T11:14:18Z,legit
181.67.8.61,fake_tjones@example.com,2022-12-23T00:37:18Z,legit
115.73.92.47,fake_olsensamantha@example.com,2022-08-09T03:33:18Z,legit
99.238.218.219,fake_jknapp@example.net,2022-09-13T21:14:18Z,legit
209.225.244.95,fake_storres@example.net,2022-08-14T12:48:18Z,legit
207.16.170.106,fake_pwhite@example.com,2023-02-06T18:07:18Z,legit
177.254.96.215,fake_riley76@example.com,2022-06-08T20:13:18Z,legit
103.136.150.71,fake_joshuacummings@example.org,2022-12-27T21:43:18Z,fraud
196.136.83.59,fake_dsutton@example.net,2022-12-10T04:18:18Z,fraud
81.14.193.132,fake_randy18@example.com,2022-06-15T12:14:18Z,legit
59.140.191.21,fake_crawfordkimberly@example.net,2022-12-26T14:31:18Z,legit
61.114.168.10,fake_kjohnson@example.org,2022-12-17T08:50:18Z,legit
87.2.135.136,fake_brandonburke@example.com,2022-11-25T05:12:18Z,legit
77.112.59.125,fake_hunter73@example.com,2022-07-28T13:26:18Z,legit
207.16.170.106,fake_shawkelly@example.org,2022-10-02T17:00:18Z,legit
6.171.113.255,fake_brendahernandez@example.org,2022-07-13T04:32:18Z,legit
77.112.59.125,fake_jperez@example.org,2022-06-02T01:24:18Z,legit
87.2.135.136,fake_shawnwillis@example.com,2023-02-02T07:25:18Z,legit
21.229.203.85,fake_ramosjeffery@example.net,2022-05-31T13:16:18Z,fraud
118.59.100.28,fake_shawnwillis@example.com,2022-05-06T04:34:18Z,legit
78.85.215.194,fake_lramos@example.org,2023-01-11T01:42:18Z,legit
162.254.206.245,fake_ian67@example.org,2022-09-28T00:41:18Z,legit
99.123.99.197,fake_diazrebecca@example.net,2022-06-18T03:54:18Z,legit
190.213.44.101,fake_gomezmichael@example.net,2022-09-14T04:18:18Z,legit
167.6.100.21,fake_eric74@example.net,2022-03-30T23:36:18Z,legit
128.228.138.186,fake_ijohnson@example.net,2022-12-30T11:03:18Z,legit
157.97.223.250,fake_jenniferjennings@example.org,2022-10-23T15:30:18Z,legit
134.112.23.2,fake_cindy08@example.net,2022-12-31T05:54:18Z,legit
37.236.210.209,fake_amanda47@example.com,2022-06-27T08:45:18Z,legit
134.112.23.2,fake_claire35@example.org,2022-03-17T20:59:18Z,legit
184.11.145.29,fake_rebecca54@example.net,2022-04-28T18:06:18Z,legit
136.85.33.64,fake_daniel79@example.com,2022-03-16T03:10:18Z,legit
10.186.165.241,fake_kimberly54@example.org,2022-06-04T03:51:18Z,legit
118.59.100.28,fake_brooke34@example.net,2022-07-03T05:32:18Z,legit
156.51.82.211,fake_amanda78@example.net,2022-10-03T15:18:18Z,legit
6.190.86.47,fake_matthew12@example.net,2023-01-04T01:23:18Z,legit
153.4.35.11,fake_amanda78@example.net,2022-11-18T03:47:18Z,fraud
97.51.87.123,fake_tsellers@example.net,2022-03-24T02:58:18Z,legit
105.141.20.185,fake_staceywilson@example.net,2022-03-16T05:46:18Z,legit
154.129.151.166,fake_catherinebright@example.com,2022-07-18T07:31:18Z,legit
83.177.133.184,fake_reynoldsthomas@example.org,2022-08-29T16:36:18Z,legit
36.44.12.192,fake_vegajacob@example.org,2022-10-27T05:09:18Z,fraud
93.28.147.172,fake_ashleywilson@example.net,2022-06-01T09:25:18Z,legit
105.141.20.185,fake_davismiguel@example.com,2022-11-17T05:55:18Z,legit
180.67.41.0,fake_parksbrent@example.net,2023-01-27T12:44:18Z,legit
134.112.23.2,fake_edwardcoleman@example.org,2022-07-17T22:55:18Z,legit
158.142.101.90,fake_stevensoncharlotte@example.org,2023-02-02T10:16:18Z,legit
203.60.218.122,fake_evan89@example.org,2022-04-02T09:08:18Z,legit
15.205.33.178,fake_benjaminlawrence@example.net,2022-08-30T22:17:18Z,legit
174.17.25.228,fake_peckanthony@example.net,2022-06-15T08:45:18Z,fraud
203.60.218.122,fake_daniel79@example.com,2023-02-07T00:26:18Z,legit
212.78.231.255,fake_kendrajohnson@example.org,2022-11-19T00:16:18Z,legit
11.19.95.178,fake_torreslauren@example.org,2022-04-11T18:51:18Z,fraud
144.140.37.204,fake_allisonrogers@example.com,2022-05-24T16:13:18Z,legit
1.67.216.105,fake_jjohnson@example.net,2022-07-27T16:57:18Z,legit
30.39.28.42,fake_olsensamantha@example.com,2022-10-07T00:59:18Z,legit
144.200.3.13,fake_prattjames@example.com,2022-08-08T17:18:18Z,legit
17.147.41.145,fake_brentdoyle@example.org,2023-02-03T16:59:18Z,legit
39.221.20.5,fake_michael73@example.org,2022-11-29T19:26:18Z,legit
115.73.92.47,fake_joseph66@example.org,2022-07-05T06:59:18Z,legit
108.51.232.130,fake_jimmy37@example.com,2022-03-06T10:57:18Z,legit
86.48.14.171,fake_pruittkyle@example.org,2022-11-24T07:17:18Z,legit
96.65.238.191,fake_allen26@example.org,2022-12-01T17:17:18Z,legit
133.158.4.252,fake_peter81@example.org,2022-10-20T19:29:18Z,legit
16.57.141.126,fake_edward34@example.com,2022-05-17T18:42:18Z,legit
125.66.135.197,fake_linmathew@example.org,2022-10-15T02:38:18Z,legit
7.200.59.86,fake_nmartinez@example.org,2022-03-18T05:56:18Z,legit
111.183.167.118,fake_kaitlyn26@example.net,2022-07-17T01:42:18Z,legit
222.130.170.141,fake_joshuaelliott@example.org,2022-03-15T00:39:18Z,legit
53.242.19.37,fake_robert45@example.org,2022-03-28T06:03:18Z,legit
126.47.78.97,fake_catherinebright@example.com,2022-06-11T13:18:18Z,legit
91.28.114.183,fake_tammy73@example.net,2022-08-10T12:36:18Z,legit
43.60.201.214,fake_aguirrejames@example.com,2022-04-16T08:45:18Z,legit
20.76.140.150,fake_varcher@example.com,2023-02-23T06:35:18Z,legit
217.129.55.45,fake_john94@example.net,2023-02-08T20:02:18Z,legit
14.152.164.126,fake_rwilliams@example.net,2022-11-14T22:56:18Z,legit
93.28.147.172,fake_katrina69@example.org,2022-06-16T07:33:18Z,legit
205.203.244.251,fake_kwalsh@example.com,2022-06-13T17:20:18Z,legit
162.254.206.245,fake_alexandraball@example.com,2023-02-16T20:45:18Z,legit
52.141.175.135,fake_allenmegan@example.net,2022-12-03T22:52:18Z,legit
10.18.37.35,fake_mark16@example.net,2022-11-15T13:40:18Z,legit
212.78.231.255,fake_moorechristopher@example.org,2023-03-06T05:54:18Z,legit
42.63.15.198,fake_sherrybyrd@example.net,2022-09-07T08:58:18Z,legit
215.203.42.211,fake_eric08@example.net,2022-08-30T03:48:18Z,legit
30.252.183.216,fake_brooke66@example.org,2022-09-07T11:54:18Z,legit
1.19.8.176,fake_madisonshaffer@example.com,2022-09-19T12:10:18Z,legit
133.247.214.127,fake_ingramsandra@example.org,2023-02-14T11:41:18Z,fraud
133.138.169.157,fake_zhardy@example.net,2022-07-08T16:06:18Z,legit
66.12.220.53,fake_marc04@example.net,2023-03-01T07:11:18Z,legit
219.44.221.205,fake_tabitha72@example.com,2022-06-16T09:41:18Z,legit
49.25.243.182,fake_andrea29@example.net,2022-10-17T12:14:18Z,legit
219.44.221.205,fake_joy90@example.com,2023-02-15T05:03:18Z,legit
137.185.234.126,fake_kwalsh@example.com,2022-09-26T13:24:18Z,legit
140.129.63.168,fake_swong@example.com,2022-03-13T16:25:18Z,legit
102.153.235.233,fake_benjamincarroll@example.com,2022-07-21T18:05:18Z,legit
25.211.157.147,fake_murrayrebecca@example.com,2022-08-22T21:25:18Z,legit
141.209.132.90,fake_powellkara@example.com,2022-06-17T05:14:18Z,legit
203.60.218.122,fake_tylerelizabeth@example.com,2022-09-05T05:39:18Z,legit
171.162.34.201,fake_zacharystephens@example.net,2022-09-21T06:42:18Z,legit
51.1.184.48,fake_qlewis@example.org,2022-07-15T10:55:18Z,legit
11.150.227.38,fake_kaufmanpeter@example.com,2022-10-18T20:27:18Z,legit
173.241.211.138,fake_allisonrogers@example.com,2022-05-17T05:02:18Z,legit
81.70.197.126,fake_devinwalker@example.net,2023-03-03T09:31:18Z,legit
109.158.122.73,fake_logan49@example.org,2022-09-13T02:29:18Z,legit
125.113.90.156,fake_foxjohn@example.com,2022-06-18T06:11:18Z,legit
12.31.188.224,fake_pporter@example.org,2022-06-08T01:42:18Z,legit
132.11.124.28,fake_dale45@example.net,2022-05-06T09:56:18Z,legit
203.239.69.13,fake_briannamoore@example.net,2022-11-20T23:57:18Z,legit
80.92.181.255,fake_agomez@example.com,2022-12-10T23:13:18Z,legit
70.21.101.181,fake_melissa42@example.org,2022-04-12T05:23:18Z,legit
203.171.228.233,fake_carolyn48@example.org,2022-12-26T20:38:18Z,legit
166.159.165.119,fake_hillnicole@example.org,2022-09-18T22:46:18Z,legit
217.0.199.53,fake_procha@example.org,2022-03-25T18:08:18Z,legit
14.215.192.162,fake_greengeorge@example.com,2022-04-13T06:47:18Z,legit
33.224.61.140,fake_callahanjames@example.com,2022-04-01T05:11:18Z,legit
170.82.186.124,fake_amartinez@example.com,2023-02-18T04:45:18Z,legit
216.71.121.134,fake_claire35@example.org,2022-05-25T00:55:18Z,legit
125.113.90.156,fake_logan49@example.org,2023-02-24T23:45:18Z,legit
189.152.237.89,fake_cassandralynch@example.org,2022-06-30T06:34:18Z,legit
197.17.113.84,fake_ingramsandra@example.org,2022-10-07T13:21:18Z,legit
80.144.39.167,fake_pholloway@example.org,2023-02-13T19:01:18Z,legit
209.225.244.95,fake_sbrooks@example.com,2022-12-30T15:22:18Z,legit
106.83.150.164,fake_edwardcoleman@example.org,2023-01-27T01:47:18Z,legit
3.86.113.1,fake_valdezstephen@example.com,2022-12-23T00:55:18Z,legit
73.131.220.201,fake_gilbertvictoria@example.com,2022-10-09T13:03:18Z,legit
42.16.87.247,fake_markmartinez@example.com,2022-06-30T20:11:18Z,fraud
214.184.65.185,fake_smithclayton@example.com,2022-06-13T05:15:18Z,legit
212.78.231.255,fake_janelewis@example.net,2023-01-02T05:27:18Z,legit
170.82.186.124,fake_grayteresa@example.org,2022-05-30T02:14:18Z,legit
222.130.170.141,fake_rfreeman@example.org,2023-01-30T15:19:18Z,legit
78.229.226.168,fake_veronicalynch@example.com,2023-01-06T11:07:18Z,legit
140.129.63.168,fake_patrickperry@example.org,2022-08-02T19:08:18Z,legit
31.247.196.114,fake_kimmiller@example.com,2023-02-10T11:38:18Z,legit
29.94.204.130,fake_jnelson@example.org,2022-05-27T13:14:18Z,legit
1.39.99.125,fake_schneiderjessica@example.com,2022-12-10T02:51:18Z,legit
91.28.114.183,fake_patriciaramirez@example.org,2022-12-22T09:56:18Z,legit
148.191.147.21,fake_williamssteven@example.org,2022-04-18T21:05:18Z,legit
87.199.12.89,fake_ymaynard@example.org,2022-04-27T12:22:18Z,legit
221.184.183.59,fake_ylopez@example.com,2023-02-01T23:54:18Z,legit
131.61.26.162,fake_halerhonda@example.org,2022-06-22T08:02:18Z,legit
200.203.229.140,fake_kimberly20@example.org,2022-07-02T08:08:18Z,legit
23.235.199.96,fake_savagescott@example.net,2022-04-27T07:29:18Z,legit
195.4.154.235,fake_nancy31@example.org,2023-02-26T19:57:18Z,legit
221.88.17.160,fake_collinskevin@example.net,2022-11-26T20:52:18Z,legit
193.109.22.110,fake_jamie41@example.com,2022-08-14T15:50:18Z,legit
211.211.204.236,fake_jschneider@example.org,2022-06-30T06:58:18Z,fraud
12.251.138.201,fake_oliviajohns@example.net,2022-10-21T18:09:18Z,legit
99.123.99.197,fake_megan34@example.org,2022-10-21T08:53:18Z,legit
162.241.156.206,fake_matthew12@example.net,2022-03-30T02:25:18Z,legit
203.60.218.122,fake_ruth73@example.org,2022-06-22T05:52:18Z,legit
106.83.150.164,fake_christopheryoung@example.com,2023-01-01T03:43:18Z,legit
121.110.225.61,fake_xcoleman@example.net,2023-02-16T12:17:18Z,legit
221.231.45.70,fake_allenedward@example.com,2022-12-28T22:24:18Z,legit
55.144.167.147,fake_walterhernandez@example.org,2022-04-23T06:25:18Z,legit
46.24.213.162,fake_zacharypitts@example.org,2022-11-06T04:27:18Z,fraud
14.152.164.126,fake_iaustin@example.org,2022-05-29T01:22:18Z,legit
39.70.184.8,fake_dwilliams@example.org,2022-09-07T22:27:18Z,legit
21.251.127.82,fake_christophersummers@example.org,2022-03-10T15:13:18Z,legit
152.148.151.39,fake_cookekayla@example.org,2022-04-22T15:47:18Z,legit
162.29.105.37,fake_jerryclark@example.org,2022-06-12T10:25:18Z,legit
126.47.78.97,fake_debracook@example.com,2022-05-23T20:05:18Z,legit
93.9.109.46,fake_lhobbs@example.net,2022-11-16T11:45:18Z,fraud
27.42.250.130,fake_wellsryan@example.com,2023-02-10T09:40:18Z,legit
213.205.47.137,fake_randalljerry@example.org,2023-02-22T10:28:18Z,legit
171.162.34.201,fake_ingramsandra@example.org,2022-05-21T07:55:18Z,legit
128.228.138.186,fake_lynn08@example.net,2022-06-10T01:10:18Z,legit
71.135.157.225,fake_lauraroth@example.com,2022-10-05T09:04:18Z,legit
6.149.33.202,fake_ohaynes@example.org,2022-07-19T11:51:18Z,legit
215.236.243.90,fake_allenedward@example.com,2022-12-08T10:06:18Z,legit
13.201.40.178,fake_john94@example.net,2022-03-22T08:47:18Z,legit
86.46.246.235,fake_jaime11@example.com,2022-10-26T13:19:18Z,legit
76.191.255.240,fake_walterhernandez@example.org,2022-08-08T11:19:18Z,legit
177.254.96.215,fake_alfredharrison@example.org,2022-05-26T14:45:18Z,legit
66.212.184.142,fake_adam15@example.org,2022-07-24T05:27:18Z,legit
218.137.118.131,fake_ustephens@example.org,2022-10-18T06:58:18Z,legit
101.217.74.233,fake_cindy08@example.net,2022-10-02T15:54:18Z,legit
